TaskID,Input1,Output8_1,Output16_1,Dataframe
320,37,1175.0,683.0,Train
320,38,1150.0,590.0,Train
320,39,1150.0,724.0,Train
320,40,1066.0,884.0,Train
320,41,1073.0,929.0,Train
320,42,1114.0,1024.0,Train
320,43,1262.0,1308.0,Train
320,44,1251.0,1523.0,Train
320,45,1110.0,1644.0,Train
320,46,1069.0,1574.0,Train
320,47,1008.0,1457.0,Train
320,48,934.0,1373.0,Train
320,49,833.0,1232.0,Train
320,50,753.0,1190.0,Train
320,51,955.0,1155.0,Train
320,52,801.0,1146.0,Train
320,53,843.0,1149.0,Train
320,54,740.0,1056.0,Train
320,55,789.0,960.0,Train
320,56,972.0,961.0,Train
320,57,1174.0,846.0,Train
320,58,1242.0,823.0,Train
320,59,1173.0,857.0,Train
320,60,1210.0,960.0,Train
320,61,1086.0,929.0,Train
320,62,1086.0,862.0,Train
320,63,1035.0,881.0,Train
320,64,1110.0,898.0,Train
320,65,1058.0,970.0,Train
320,66,1082.0,1178.0,Train
320,67,1195.0,1340.0,Train
320,68,1184.0,1462.0,Train
320,69,1174.0,1796.0,Train
320,70,1126.0,1705.0,Train
320,71,1076.0,1555.0,Train
321,0,921.0,1446.0,Train
321,1,867.0,1235.0,Train
321,2,790.0,1178.0,Train
321,3,958.0,1148.0,Train
321,4,854.0,1150.0,Train
321,5,894.0,1142.0,Train
321,6,766.0,1079.0,Train
321,7,789.0,893.0,Train
321,8,952.0,1056.0,Train
321,9,1083.0,964.0,Train
321,10,1231.0,955.0,Train
321,11,1352.0,1056.0,Train
321,12,1214.0,1103.0,Train
321,13,1137.0,897.0,Train
321,14,1062.0,877.0,Train
321,15,1086.0,842.0,Train
321,16,1106.0,832.0,Train
321,17,1062.0,950.0,Train
321,18,1072.0,1133.0,Train
321,19,1210.0,1338.0,Train
321,20,1245.0,1312.0,Train
321,21,1123.0,1490.0,Train
321,22,1076.0,1360.0,Train
321,23,1013.0,1076.0,Train
321,24,956.0,1018.0,Train
321,25,881.0,891.0,Train
321,26,824.0,876.0,Train
321,27,921.0,811.0,Train
321,28,831.0,810.0,Train
321,29,891.0,772.0,Train
321,30,767.0,720.0,Train
321,31,746.0,631.0,Train
321,32,1022.0,718.0,Train
321,33,1090.0,655.0,Train
321,34,1177.0,577.0,Train
321,35,1264.0,915.0,Train
321,36,1308.0,995.0,Train
321,37,1120.0,862.0,Train
321,38,1048.0,862.0,Train
321,39,1059.0,724.0,Train
321,40,1143.0,827.0,Train
321,41,1130.0,835.0,Train
321,42,1157.0,923.0,Train
321,43,1147.0,1167.0,Train
321,44,1045.0,1312.0,Train
321,45,1190.0,1601.0,Train
321,46,1153.0,1547.0,Train
321,47,1141.0,1462.0,Train
321,48,968.0,1365.0,Train
321,49,877.0,1219.0,Train
321,50,990.0,1159.0,Train
321,51,834.0,1137.0,Train
321,52,871.0,1110.0,Train
321,53,878.0,1074.0,Train
321,54,756.0,999.0,Train
321,55,726.0,801.0,Train
321,56,837.0,954.0,Train
321,57,938.0,807.0,Train
321,58,959.0,852.0,Train
321,59,1067.0,961.0,Train
321,60,1079.0,927.0,Train
321,61,952.0,898.0,Train
321,62,958.0,927.0,Train
321,63,1058.0,1089.0,Train
321,64,1069.0,1248.0,Train
321,65,1072.0,1232.0,Train
321,66,1015.0,1264.0,Train
321,67,1063.0,1305.0,Train
321,68,1126.0,1552.0,Train
321,69,1045.0,1888.0,Train
321,70,956.0,1788.0,Train
321,71,935.0,1647.0,Train
322,0,945.0,1536.0,Train
322,1,850.0,1293.0,Train
322,2,793.0,1193.0,Train
322,3,898.0,1172.0,Train
322,4,911.0,1085.0,Train
322,5,847.0,1009.0,Train
322,6,743.0,916.0,Train
322,7,718.0,785.0,Train
322,8,793.0,875.0,Train
322,9,864.0,950.0,Train
322,10,1022.0,935.0,Train
322,11,1039.0,865.0,Train
322,12,951.0,785.0,Train
322,13,830.0,587.0,Train
322,14,821.0,481.0,Train
322,15,793.0,476.0,Train
322,16,827.0,491.0,Train
322,17,796.0,506.0,Train
322,18,844.0,644.0,Train
322,19,1011.0,859.0,Train
322,20,1049.0,1226.0,Train
322,21,1129.0,1422.0,Train
322,22,1085.0,1351.0,Train
322,23,985.0,1233.0,Train
322,24,858.0,1092.0,Train
322,25,800.0,916.0,Train
322,26,736.0,926.0,Train
322,27,898.0,922.0,Train
322,28,848.0,910.0,Train
322,29,841.0,865.0,Train
322,30,702.0,799.0,Train
322,31,696.0,712.0,Train
322,32,818.0,756.0,Train
322,33,858.0,774.0,Train
322,34,954.0,881.0,Train
322,35,1086.0,923.0,Train
322,36,1210.0,903.0,Train
322,37,1103.0,855.0,Train
322,38,986.0,978.0,Train
322,39,996.0,1016.0,Train
322,40,972.0,913.0,Train
322,41,1059.0,909.0,Train
322,42,1042.0,945.0,Train
322,43,1066.0,1257.0,Train
322,44,1178.0,1424.0,Train
322,45,1070.0,1516.0,Train
322,46,964.0,1446.0,Train
322,47,992.0,1353.0,Train
322,48,895.0,1308.0,Train
322,49,837.0,1097.0,Train
322,50,716.0,1073.0,Train
322,51,868.0,1080.0,Train
322,52,826.0,1059.0,Train
322,53,887.0,1012.0,Train
322,54,753.0,945.0,Train
322,55,715.0,762.0,Train
322,56,971.0,929.0,Train
322,57,1030.0,945.0,Train
322,58,1019.0,1008.0,Train
322,59,1238.0,1044.0,Train
322,60,1302.0,1040.0,Train
322,61,1180.0,948.0,Train
322,62,1103.0,855.0,Train
322,63,1176.0,763.0,Train
322,64,1107.0,907.0,Train
322,65,1151.0,961.0,Train
322,66,1258.0,1203.0,Train
322,67,1238.0,1363.0,Train
322,68,1086.0,1449.0,Train
322,69,1066.0,1542.0,Train
322,70,1009.0,1379.0,Train
322,71,991.0,1278.0,Train
323,0,914.0,1196.0,Train
323,1,824.0,1044.0,Train
323,2,747.0,1012.0,Train
323,3,945.0,983.0,Train
323,4,884.0,983.0,Train
323,5,830.0,916.0,Train
323,6,810.0,874.0,Train
323,7,736.0,682.0,Train
323,8,938.0,905.0,Train
323,9,1019.0,928.0,Train
323,10,1099.0,891.0,Train
323,11,1195.0,935.0,Train
323,12,1268.0,993.0,Train
323,13,1191.0,839.0,Train
323,14,1158.0,829.0,Train
323,15,1204.0,821.0,Train
323,16,1086.0,804.0,Train
323,17,1117.0,788.0,Train
323,18,1073.0,941.0,Train
323,19,1150.0,1261.0,Train
323,20,1110.0,1347.0,Train
323,21,1166.0,1485.0,Train
323,22,1129.0,1401.0,Train
323,23,1115.0,1104.0,Train
323,24,983.0,1009.0,Train
323,25,907.0,814.0,Train
323,26,813.0,807.0,Train
323,27,972.0,785.0,Train
323,28,911.0,761.0,Train
323,29,903.0,711.0,Train
323,30,837.0,692.0,Train
323,31,807.0,602.0,Train
323,32,962.0,829.0,Train
323,33,1112.0,758.0,Train
323,34,1208.0,776.0,Train
323,35,1207.0,752.0,Train
323,36,1335.0,817.0,Train
323,37,1157.0,712.0,Train
323,38,1083.0,756.0,Train
323,39,1066.0,772.0,Train
323,40,1039.0,739.0,Train
323,41,1049.0,973.0,Train
323,42,1152.0,1095.0,Train
323,43,1278.0,1229.0,Train
323,44,1180.0,1338.0,Train
323,45,1144.0,1593.0,Train
323,46,1106.0,1456.0,Train
323,47,1006.0,1257.0,Train
323,48,972.0,1194.0,Train
323,49,858.0,987.0,Train
323,50,766.0,990.0,Train
323,51,905.0,983.0,Train
323,52,847.0,970.0,Train
323,53,866.0,909.0,Train
323,54,739.0,890.0,Train
323,55,689.0,795.0,Train
323,56,968.0,814.0,Train
323,57,1028.0,683.0,Train
323,58,1123.0,686.0,Train
323,59,1220.0,743.0,Train
323,60,1214.0,830.0,Train
323,61,1079.0,707.0,Train
323,62,1133.0,724.0,Train
323,63,1116.0,823.0,Train
323,64,1119.0,884.0,Train
323,65,1063.0,890.0,Train
323,66,1121.0,977.0,Train
323,67,1190.0,1169.0,Train
323,68,1148.0,1341.0,Train
323,69,1155.0,1536.0,Train
323,70,1144.0,1450.0,Train
323,71,1059.0,1242.0,Train
324,0,985.0,1267.0,Train
324,1,887.0,1056.0,Train
324,2,841.0,1073.0,Train
324,3,931.0,1047.0,Train
324,4,981.0,1011.0,Train
324,5,881.0,945.0,Train
324,6,807.0,907.0,Train
324,7,804.0,744.0,Train
324,8,796.0,769.0,Train
324,9,978.0,788.0,Train
324,10,1055.0,756.0,Train
324,11,1069.0,884.0,Train
324,12,1210.0,932.0,Train
324,13,1109.0,853.0,Train
324,14,1046.0,888.0,Train
324,15,1033.0,1065.0,Train
324,16,1056.0,1102.0,Train
324,17,1042.0,1165.0,Train
324,18,1093.0,1274.0,Train
324,19,1158.0,1340.0,Train
324,20,1218.0,1445.0,Train
324,21,1079.0,1788.0,Train
324,22,1055.0,1603.0,Train
324,23,1015.0,1509.0,Train
324,24,975.0,1475.0,Train
324,25,885.0,1254.0,Train
324,26,824.0,1178.0,Train
324,27,931.0,1183.0,Train
324,28,918.0,1142.0,Train
324,29,880.0,922.0,Train
324,30,787.0,874.0,Train
324,31,726.0,664.0,Train
324,32,810.0,705.0,Train
324,33,863.0,611.0,Train
324,34,928.0,670.0,Train
324,35,1122.0,733.0,Train
324,36,1073.0,797.0,Train
324,37,962.0,692.0,Train
324,38,891.0,609.0,Train
324,39,854.0,544.0,Train
324,40,884.0,580.0,Train
324,41,874.0,605.0,Train
324,42,935.0,679.0,Train
324,43,1029.0,872.0,Train
324,44,1154.0,1162.0,Train
324,45,1137.0,1356.0,Train
324,46,1089.0,1251.0,Train
324,47,1003.0,931.0,Train
324,48,874.0,930.0,Train
324,49,769.0,672.0,Train
324,50,733.0,664.0,Train
324,51,890.0,675.0,Train
324,52,806.0,682.0,Train
324,53,843.0,625.0,Train
324,54,770.0,608.0,Train
324,55,744.0,597.0,Train
324,56,841.0,996.0,Train
324,57,1049.0,890.0,Train
324,58,1136.0,910.0,Train
324,59,1201.0,891.0,Train
324,60,1315.0,874.0,Train
324,61,1241.0,1060.0,Train
324,62,1023.0,1129.0,Train
324,63,1055.0,1130.0,Train
324,64,1089.0,1231.0,Train
324,65,1076.0,1152.0,Train
324,66,1080.0,1200.0,Train
324,67,1282.0,1431.0,Train
324,68,1261.0,1580.0,Train
324,69,1198.0,1816.0,Train
324,70,1217.0,1580.0,Train
324,71,1110.0,1434.0,Train
325,0,965.0,1277.0,Train
325,1,904.0,1078.0,Train
325,2,817.0,1062.0,Train
325,3,955.0,1082.0,Train
325,4,881.0,1078.0,Train
325,5,932.0,1002.0,Train
325,6,778.0,1025.0,Train
325,7,830.0,874.0,Train
325,8,999.0,1209.0,Train
325,9,1086.0,1217.0,Train
325,10,1178.0,1133.0,Train
325,11,1183.0,1277.0,Train
325,12,1453.0,1137.0,Train
325,13,1275.0,1126.0,Train
325,14,1066.0,1167.0,Train
325,15,1058.0,1226.0,Train
325,16,1072.0,1257.0,Train
325,17,1193.0,1290.0,Train
325,18,1261.0,1201.0,Train
325,19,1271.0,1386.0,Train
325,20,1265.0,1321.0,Train
325,21,1215.0,1492.0,Train
325,22,1201.0,1395.0,Train
325,23,1133.0,1190.0,Train
325,24,952.0,1017.0,Train
325,25,808.0,816.0,Train
325,26,776.0,794.0,Train
325,27,921.0,823.0,Train
325,28,878.0,810.0,Train
325,29,925.0,785.0,Train
325,30,797.0,781.0,Train
325,31,786.0,811.0,Train
325,32,985.0,1200.0,Train
325,33,1143.0,1225.0,Train
325,34,1298.0,1169.0,Train
325,35,1313.0,1267.0,Train
325,36,1490.0,1135.0,Train
325,37,1268.0,1183.0,Train
325,38,1103.0,1226.0,Train
325,39,1099.0,1241.0,Train
325,40,1046.0,1110.0,Train
325,41,1089.0,970.0,Train
325,42,1079.0,1072.0,Train
325,43,1183.0,1296.0,Train
325,44,1241.0,1246.0,Train
325,45,1217.0,1481.0,Train
325,46,1204.0,1395.0,Train
325,47,1084.0,1200.0,Train
325,48,885.0,1116.0,Train
325,49,821.0,900.0,Train
325,50,772.0,870.0,Train
325,51,935.0,884.0,Train
325,52,887.0,861.0,Train
325,53,902.0,801.0,Train
325,54,834.0,800.0,Train
325,55,794.0,710.0,Train
325,56,928.0,1098.0,Train
325,57,1160.0,1114.0,Train
325,58,1258.0,1146.0,Train
325,59,1197.0,1197.0,Train
325,60,1305.0,1124.0,Train
325,61,1066.0,1079.0,Train
325,62,1067.0,979.0,Train
325,63,1057.0,983.0,Train
325,64,1143.0,989.0,Train
325,65,1153.0,1000.0,Train
325,66,1153.0,1024.0,Train
325,67,1218.0,1200.0,Train
325,68,1188.0,1430.0,Train
325,69,1140.0,1455.0,Train
325,70,1110.0,1325.0,Train
325,71,1045.0,1145.0,Train
326,0,927.0,1040.0,Train
326,1,867.0,819.0,Train
326,2,789.0,805.0,Train
326,3,969.0,823.0,Train
326,4,870.0,807.0,Train
326,5,800.0,792.0,Train
326,6,824.0,770.0,Train
326,7,780.0,689.0,Train
326,8,961.0,1059.0,Train
326,9,1181.0,990.0,Train
326,10,1184.0,993.0,Train
326,11,1153.0,1085.0,Train
326,12,1258.0,928.0,Train
326,13,1116.0,926.0,Train
326,14,1090.0,1005.0,Train
326,15,1083.0,880.0,Train
326,16,1053.0,903.0,Train
326,17,1086.0,840.0,Train
326,18,1110.0,970.0,Train
326,19,1244.0,1133.0,Train
326,20,1184.0,1467.0,Train
326,21,1140.0,1708.0,Train
326,22,1097.0,1574.0,Train
326,23,1060.0,1441.0,Train
326,24,1011.0,1251.0,Train
326,25,918.0,1047.0,Train
326,26,844.0,1015.0,Train
326,27,940.0,1014.0,Train
326,28,932.0,983.0,Train
326,29,826.0,935.0,Train
326,30,877.0,929.0,Train
326,31,789.0,865.0,Train
326,32,908.0,1116.0,Train
326,33,992.0,942.0,Train
326,34,1025.0,932.0,Train
326,35,1008.0,1137.0,Train
326,36,1215.0,1261.0,Train
326,37,1039.0,1104.0,Train
326,38,1073.0,965.0,Train
326,39,1090.0,996.0,Train
326,40,1022.0,859.0,Train
326,41,949.0,974.0,Train
326,42,931.0,974.0,Train
326,43,1126.0,1132.0,Train
326,44,1274.0,1356.0,Train
326,45,1251.0,1478.0,Train
326,46,1130.0,1519.0,Train
326,47,1055.0,1370.0,Train
326,48,945.0,1309.0,Train
326,49,827.0,1079.0,Train
326,50,800.0,996.0,Train
326,51,878.0,1025.0,Train
326,52,891.0,971.0,Train
326,53,864.0,916.0,Train
326,54,820.0,809.0,Train
326,55,750.0,649.0,Train
326,56,763.0,845.0,Train
326,57,756.0,750.0,Train
326,58,871.0,678.0,Train
326,59,1012.0,817.0,Train
326,60,1130.0,759.0,Train
326,61,952.0,750.0,Train
326,62,854.0,686.0,Train
326,63,884.0,689.0,Train
326,64,921.0,685.0,Train
326,65,931.0,592.0,Train
326,66,887.0,695.0,Train
326,67,998.0,919.0,Train
326,68,1214.0,1181.0,Train
326,69,1228.0,1340.0,Train
326,70,1119.0,1318.0,Train
326,71,1006.0,1167.0,Train
327,0,925.0,1098.0,Train
327,1,790.0,794.0,Train
327,2,699.0,638.0,Train
327,3,891.0,661.0,Train
327,4,709.0,603.0,Train
327,5,773.0,590.0,Train
327,6,722.0,631.0,Train
327,7,737.0,567.0,Train
327,8,790.0,1066.0,Train
327,9,942.0,1094.0,Train
327,10,1002.0,1078.0,Train
327,11,961.0,1165.0,Train
327,12,1093.0,964.0,Train
327,13,968.0,1099.0,Train
327,14,935.0,1069.0,Train
327,15,992.0,954.0,Train
327,16,968.0,967.0,Train
327,17,931.0,970.0,Train
327,18,1022.0,878.0,Train
327,19,1073.0,1130.0,Train
327,20,1284.0,1398.0,Train
327,21,1140.0,1449.0,Train
327,22,1011.0,1210.0,Train
327,23,935.0,1079.0,Train
327,24,843.0,929.0,Train
327,25,772.0,792.0,Train
327,26,726.0,720.0,Train
327,27,878.0,698.0,Train
327,28,867.0,701.0,Train
327,29,796.0,711.0,Train
327,30,776.0,746.0,Train
327,31,735.0,715.0,Train
327,32,873.0,1156.0,Train
327,33,1016.0,1098.0,Train
327,34,1039.0,1040.0,Train
327,35,1100.0,1076.0,Train
327,36,1113.0,920.0,Train
327,37,946.0,969.0,Train
327,38,948.0,1066.0,Train
327,39,1009.0,1021.0,Train
327,40,971.0,1087.0,Train
327,41,999.0,941.0,Train
327,42,1086.0,945.0,Train
327,43,1292.0,1200.0,Train
327,44,1143.0,1370.0,Train
327,45,1127.0,1472.0,Train
327,46,1059.0,1210.0,Train
327,47,978.0,1068.0,Train
327,48,851.0,913.0,Train
327,49,786.0,775.0,Train
327,50,740.0,708.0,Train
327,51,887.0,689.0,Train
327,52,830.0,680.0,Train
327,53,817.0,693.0,Train
327,54,800.0,778.0,Train
327,55,706.0,731.0,Train
327,56,915.0,1136.0,Train
327,57,1103.0,1199.0,Train
327,58,968.0,1169.0,Train
327,59,969.0,1283.0,Train
327,60,1032.0,1107.0,Train
327,61,1008.0,1178.0,Train
327,62,999.0,1104.0,Train
327,63,955.0,1072.0,Train
327,64,1005.0,1041.0,Train
327,65,1038.0,909.0,Train
327,66,1150.0,897.0,Train
327,67,1322.0,1059.0,Train
327,68,1180.0,1319.0,Train
327,69,1127.0,1312.0,Train
327,70,1022.0,1194.0,Train
327,71,961.0,1012.0,Train
328,0,814.0,872.0,Train
328,1,712.0,704.0,Train
328,2,706.0,634.0,Train
328,3,810.0,616.0,Train
328,4,830.0,592.0,Train
328,5,854.0,605.0,Train
328,6,753.0,673.0,Train
328,7,814.0,647.0,Train
328,8,949.0,1188.0,Train
328,9,1035.0,1177.0,Train
328,10,1070.0,1120.0,Train
328,11,971.0,1194.0,Train
328,12,1069.0,984.0,Train
328,13,929.0,1056.0,Train
328,14,989.0,1135.0,Train
328,15,972.0,1133.0,Train
328,16,978.0,1277.0,Train
328,17,976.0,1127.0,Train
328,18,1066.0,1065.0,Train
328,19,1208.0,1220.0,Train
328,20,1291.0,1433.0,Train
328,21,1089.0,1456.0,Train
328,22,1112.0,1261.0,Train
328,23,945.0,1011.0,Train
328,24,803.0,929.0,Train
328,25,719.0,727.0,Train
328,26,753.0,686.0,Train
328,27,902.0,674.0,Train
328,28,833.0,672.0,Train
328,29,814.0,696.0,Train
328,30,763.0,777.0,Train
328,31,753.0,714.0,Train
328,32,1019.0,1340.0,Train
328,33,1087.0,1334.0,Train
328,34,1060.0,1280.0,Train
328,35,1099.0,1302.0,Train
328,36,1143.0,1105.0,Train
328,37,1050.0,1130.0,Train
328,38,1035.0,1157.0,Train
328,39,1047.0,1097.0,Train
328,40,1016.0,1110.0,Train
328,41,1114.0,1031.0,Train
328,42,1089.0,881.0,Train
328,43,1218.0,1060.0,Train
328,44,1238.0,1316.0,Train
328,45,1167.0,1361.0,Train
328,46,1015.0,1242.0,Train
328,47,1023.0,1094.0,Train
328,48,864.0,1015.0,Train
328,49,779.0,833.0,Train
328,50,864.0,731.0,Train
328,51,891.0,707.0,Train
328,52,817.0,679.0,Train
328,53,807.0,688.0,Train
328,54,814.0,717.0,Train
328,55,702.0,603.0,Train
328,56,840.0,813.0,Train
328,57,954.0,743.0,Train
328,58,1029.0,865.0,Train
328,59,958.0,967.0,Train
328,60,1204.0,990.0,Train
328,61,989.0,820.0,Train
328,62,961.0,824.0,Train
328,63,981.0,826.0,Train
328,64,986.0,891.0,Train
328,65,1069.0,971.0,Train
328,66,1036.0,1006.0,Train
328,67,1039.0,1274.0,Train
328,68,1190.0,1567.0,Train
328,69,1022.0,1465.0,Train
328,70,1015.0,1366.0,Train
328,71,929.0,1274.0,Train
329,0,861.0,1200.0,Train
329,1,780.0,1033.0,Train
329,2,759.0,996.0,Train
329,3,850.0,967.0,Train
329,4,911.0,929.0,Train
329,5,851.0,810.0,Train
329,6,790.0,725.0,Train
329,7,692.0,621.0,Train
329,8,760.0,743.0,Train
329,9,900.0,734.0,Train
329,10,1005.0,874.0,Train
329,11,1012.0,936.0,Train
329,12,1076.0,1034.0,Train
329,13,759.0,702.0,Train
329,14,726.0,686.0,Train
329,15,780.0,531.0,Train
329,16,867.0,536.0,Train
329,17,853.0,561.0,Train
329,18,915.0,554.0,Train
329,19,968.0,702.0,Train
329,20,1146.0,1028.0,Train
329,21,1123.0,1091.0,Train
329,22,998.0,996.0,Train
329,23,844.0,865.0,Train
329,24,796.0,762.0,Train
329,25,730.0,601.0,Train
329,26,693.0,570.0,Train
329,27,892.0,570.0,Train
329,28,769.0,570.0,Train
329,29,851.0,582.0,Train
329,30,770.0,631.0,Train
329,31,779.0,705.0,Train
329,32,935.0,1117.0,Train
329,33,1036.0,1198.0,Train
329,34,1093.0,1018.0,Train
329,35,1003.0,1203.0,Train
329,36,1036.0,941.0,Train
329,37,1036.0,989.0,Train
329,38,1026.0,1044.0,Train
329,39,962.0,1110.0,Train
329,40,955.0,1168.0,Train
329,41,1022.0,1145.0,Train
329,42,1086.0,1207.0,Train
329,43,1244.0,1190.0,Train
329,44,1224.0,1354.0,Train
329,45,1187.0,1424.0,Train
329,46,1049.0,1261.0,Train
329,47,982.0,1044.0,Train
329,48,924.0,867.0,Train
329,49,831.0,728.0,Train
329,50,783.0,667.0,Train
329,51,949.0,657.0,Train
329,52,875.0,656.0,Train
329,53,911.0,663.0,Train
329,54,875.0,743.0,Train
329,55,904.0,769.0,Train
329,56,1055.0,1238.0,Train
329,57,1185.0,1229.0,Train
329,58,1046.0,1104.0,Train
329,59,1062.0,1116.0,Train
329,60,1137.0,890.0,Train
329,61,1144.0,1040.0,Train
329,62,1072.0,1088.0,Train
329,63,975.0,1063.0,Train
329,64,1112.0,1159.0,Train
329,65,1045.0,989.0,Train
329,66,1116.0,965.0,Train
329,67,1268.0,1107.0,Train
329,68,1346.0,1388.0,Train
329,69,1268.0,1321.0,Train
329,70,1150.0,1129.0,Train
329,71,1016.0,948.0,Train
330,0,979.0,839.0,Train
330,1,881.0,692.0,Train
330,2,796.0,603.0,Train
330,3,938.0,576.0,Train
330,4,881.0,596.0,Train
330,5,925.0,582.0,Train
330,6,878.0,654.0,Train
330,7,854.0,676.0,Train
330,8,962.0,1178.0,Train
330,9,1100.0,1216.0,Train
330,10,1160.0,1057.0,Train
330,11,1073.0,1113.0,Train
330,12,1150.0,910.0,Train
330,13,1016.0,999.0,Train
330,14,982.0,1107.0,Train
330,15,982.0,1079.0,Train
330,16,975.0,1031.0,Train
330,17,1022.0,1021.0,Train
330,18,1155.0,1158.0,Train
330,19,1355.0,1181.0,Train
330,20,1285.0,1324.0,Train
330,21,1143.0,1267.0,Train
330,22,1114.0,1129.0,Train
330,23,1036.0,964.0,Train
330,24,883.0,829.0,Train
330,25,784.0,667.0,Train
330,26,735.0,596.0,Train
330,27,894.0,573.0,Train
330,28,861.0,587.0,Train
330,29,851.0,599.0,Train
330,30,871.0,666.0,Train
330,31,840.0,711.0,Train
330,32,993.0,1229.0,Train
330,33,1110.0,1311.0,Train
330,34,1036.0,1172.0,Train
330,35,1022.0,1312.0,Train
330,36,1025.0,1155.0,Train
330,37,1065.0,1097.0,Train
330,38,1004.0,1193.0,Train
330,39,1012.0,1222.0,Train
330,40,1015.0,1175.0,Train
330,41,1090.0,1024.0,Train
330,42,1137.0,1142.0,Train
330,43,1261.0,1321.0,Train
330,44,1297.0,1584.0,Train
330,45,1174.0,1449.0,Train
330,46,1052.0,1226.0,Train
330,47,981.0,1005.0,Train
330,48,881.0,865.0,Train
330,49,817.0,718.0,Train
330,50,742.0,647.0,Train
330,51,810.0,622.0,Train
330,52,776.0,603.0,Train
330,53,857.0,644.0,Train
330,54,834.0,723.0,Train
330,55,793.0,772.0,Train
330,56,1012.0,1286.0,Train
330,57,1156.0,1280.0,Train
330,58,1136.0,1198.0,Train
330,59,1185.0,1312.0,Train
330,60,1204.0,1028.0,Train
330,61,1069.0,1088.0,Train
330,62,1005.0,1286.0,Train
330,63,1130.0,1223.0,Train
330,64,1079.0,1219.0,Train
330,65,1130.0,1251.0,Train
330,66,1180.0,1059.0,Train
330,67,1228.0,1210.0,Train
330,68,1318.0,1541.0,Train
330,69,1227.0,1462.0,Train
330,70,1163.0,1183.0,Train
330,71,1130.0,1062.0,Train
331,0,982.0,938.0,Train
331,1,921.0,810.0,Train
331,2,814.0,714.0,Train
331,3,887.0,657.0,Train
331,4,850.0,647.0,Train
331,5,887.0,663.0,Train
331,6,807.0,711.0,Train
331,7,725.0,657.0,Train
331,8,848.0,833.0,Train
331,9,1097.0,964.0,Train
331,10,1120.0,1155.0,Train
331,11,1150.0,1225.0,Train
331,12,1193.0,1257.0,Train
331,13,1133.0,1044.0,Train
331,14,1095.0,814.0,Train
331,15,1059.0,862.0,Train
331,16,1043.0,890.0,Train
331,17,1052.0,746.0,Train
331,18,1060.0,779.0,Train
331,19,1095.0,997.0,Train
331,20,1258.0,1418.0,Train
331,21,1097.0,1370.0,Train
331,22,1069.0,1222.0,Train
331,23,935.0,1184.0,Train
331,24,917.0,1085.0,Train
331,25,841.0,942.0,Train
331,26,804.0,823.0,Train
331,27,921.0,819.0,Train
331,28,881.0,756.0,Train
331,29,851.0,788.0,Train
331,30,864.0,785.0,Train
331,31,750.0,535.0,Train
331,32,746.0,683.0,Train
331,33,881.0,795.0,Train
331,34,1038.0,666.0,Train
331,35,1103.0,648.0,Train
331,36,1146.0,730.0,Train
331,37,948.0,679.0,Train
331,38,922.0,724.0,Train
331,39,864.0,705.0,Train
331,40,868.0,659.0,Train
331,41,867.0,660.0,Train
331,42,934.0,663.0,Train
331,43,1056.0,948.0,Train
331,44,1315.0,1325.0,Train
331,45,1211.0,1248.0,Train
331,46,1040.0,1158.0,Train
331,47,924.0,1073.0,Train
331,48,840.0,887.0,Train
331,49,733.0,605.0,Train
331,50,679.0,586.0,Train
331,51,865.0,541.0,Train
331,52,776.0,549.0,Train
331,53,821.0,589.0,Train
331,54,763.0,660.0,Train
331,55,814.0,740.0,Train
331,56,934.0,1145.0,Train
331,57,1008.0,1177.0,Train
331,58,1123.0,1171.0,Train
331,59,1191.0,1254.0,Train
331,60,1137.0,1163.0,Train
331,61,948.0,942.0,Train
331,62,975.0,1082.0,Train
331,63,850.0,976.0,Train
331,64,894.0,935.0,Train
331,65,922.0,984.0,Train
331,66,1019.0,1123.0,Train
331,67,1187.0,1164.0,Train
331,68,1281.0,1434.0,Train
331,69,1217.0,1385.0,Train
331,70,1058.0,1190.0,Train
331,71,989.0,963.0,Train
332,0,857.0,756.0,Train
332,1,783.0,622.0,Train
332,2,746.0,579.0,Train
332,3,873.0,564.0,Train
332,4,837.0,570.0,Train
332,5,904.0,574.0,Train
332,6,777.0,625.0,Train
332,7,867.0,737.0,Train
332,8,920.0,1152.0,Train
332,9,1073.0,1140.0,Train
332,10,958.0,1088.0,Train
332,11,952.0,1213.0,Train
332,12,1049.0,995.0,Train
332,13,1018.0,954.0,Train
332,14,1019.0,1169.0,Train
332,15,975.0,1130.0,Train
332,16,978.0,1252.0,Train
332,17,995.0,1117.0,Train
332,18,1129.0,1123.0,Train
332,19,1345.0,1229.0,Train
332,20,1330.0,1559.0,Train
332,21,1160.0,1433.0,Train
332,22,1069.0,1290.0,Train
332,23,968.0,1060.0,Train
332,24,773.0,894.0,Train
332,25,746.0,695.0,Train
332,26,692.0,670.0,Train
332,27,780.0,680.0,Train
332,28,813.0,670.0,Train
332,29,782.0,662.0,Train
332,30,807.0,728.0,Train
332,31,870.0,810.0,Train
332,32,948.0,1210.0,Train
332,33,999.0,1200.0,Train
332,34,898.0,1096.0,Train
332,35,921.0,1164.0,Train
332,36,1052.0,926.0,Train
332,37,948.0,1022.0,Train
332,38,968.0,1075.0,Train
332,39,942.0,1034.0,Train
332,40,911.0,980.0,Train
332,41,930.0,990.0,Train
332,42,1002.0,915.0,Train
332,43,1075.0,1111.0,Train
332,44,1289.0,1440.0,Train
